Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,State,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-2021-00429,2024-08-28,2024-09-04,Standard Class,CUS-2163,Consumer,South,Louisiana,Furniture,Storage,631.7,9,0.2,-158.93
ORD-2021-00253,2024-08-28,2024-09-01,Second Class,CUS-9040,Consumer,West,Nevada,Office Supplies,Labels,308.07,9,0.4,-79.59
ORD-2022-01885,2024-08-28,2024-08-31,First Class,CUS-8259,Consumer,East,New York,Technology,Printers,131.41,7,0.2,4.77
ORD-2021-00712,2024-08-28,2024-08-31,First Class,CUS-5517,Home Office,South,South Carolina,Furniture,Tables,133.1,4,0.1,-11.41
ORD-2023-03016,2024-09-01,2024-09-03,Second Class,CUS-7831,Consumer,South,Alabama,Office Supplies,Labels,83.75,7,0.2,-9.76
ORD-2023-03490,2024-09-01,2024-09-03,Standard Class,CUS-7645,Home Office,Central,Indiana,Office Supplies,Fasteners,119.58,6,0.2,-15.54
ORD-2024-04253,2024-09-01,2024-09-04,Standard Class,CUS-1868,Home Office,East,North Carolina,Furniture,Storage,306.11,5,0.1,0.26
ORD-2023-03605,2024-09-01,2024-09-08,Standard Class,CUS-3254,Corporate,West,Nevada,Furniture,Tables,152.02,3,0.3,-67.46
ORD-2022-02239,2024-09-02,2024-09-06,Standard Class,CUS-8841,Corporate,East,Virginia,Furniture,Tables,207.23,4,0.1,-26.71
ORD-2024-04962,2024-09-02,2024-09-04,Standard Class,CUS-6315,Corporate,East,Virginia,Furniture,Tables,86.41,5,0.3,-34.81
ORD-2024-04087,2024-09-03,2024-09-08,First Class,CUS-4327,Consumer,Central,Indiana,Technology,Monitors,2385.74,2,0.0,513.08
ORD-2024-04169,2024-09-03,2024-09-09,Standard Class,CUS-8207,Consumer,East,North Carolina,Furniture,Tables,467.27,7,0.1,-37.36
ORD-2024-04663,2024-09-03,2024-09-05,First Class,CUS-9416,Home Office,West,California,Technology,Printers,419.49,7,0.2,21.5
ORD-2021-00469,2024-09-03,2024-09-06,Standard Class,CUS-6909,Consumer,East,Massachusetts,Furniture,Furnishings,307.58,3,0.0,40.08
ORD-2023-03880,2024-09-03,2024-09-06,Standard Class,CUS-3030,Corporate,Central,Michigan,Furniture,Chairs,336.53,1,0.2,-72.97
ORD-2022-02515,2024-09-03,2024-09-10,Standard Class,CUS-2404,Consumer,South,Louisiana,Office Supplies,Envelopes,99.08,4,0.0,13.34
ORD-2021-00015,2024-09-03,2024-09-06,Same Day,CUS-1161,Corporate,West,Colorado,Technology,Accessories,781.3,1,0.2,77.39
ORD-2022-01875,2024-09-03,2024-09-10,Standard Class,CUS-3443,Corporate,South,Georgia,Technology,Laptops,167.44,3,0.0,33.58
ORD-2021-01106,2024-09-04,2024-09-07,Standard Class,CUS-8832,Consumer,West,Washington,Furniture,Tables,318.72,2,0.0,60.71
ORD-2024-05023,2024-09-04,2024-09-09,First Class,CUS-8045,Corporate,Central,Indiana,Furniture,Furnishings,517.21,1,0.0,50.54
ORD-2024-04182,2024-09-04,2024-09-09,Second Class,CUS-7031,Consumer,Central,Illinois,Furniture,Chairs,99.92,2,0.2,-24.28
ORD-2022-01494,2024-09-04,2024-09-08,Standard Class,CUS-4485,Home Office,East,Virginia,Technology,Printers,1193.65,6,0.2,6.26
ORD-2022-01721,2024-09-04,2024-09-08,Same Day,CUS-1632,Corporate,West,Nevada,Furniture,Bookcases,1009.65,2,0.2,-195.31
ORD-2023-03360,2024-09-05,2024-09-08,Standard Class,CUS-3418,Consumer,East,North Carolina,Technology,Monitors,437.83,3,0.0,108.87
ORD-2021-00538,2024-09-05,2024-09-08,First Class,CUS-8502,Consumer,West,Arizona,Furniture,Storage,235.61,6,0.4,-149.8
ORD-2023-02755,2024-09-05,2024-09-10,Same Day,CUS-1899,Consumer,South,Louisiana,Office Supplies,Labels,88.34,9,0.3,-19.56
ORD-2024-03900,2024-09-05,2024-09-09,Standard Class,CUS-6640,Home Office,West,Washington,Furniture,Chairs,220.36,2,0.4,-152.54
ORD-2022-01517,2024-09-05,2024-09-10,Second Class,CUS-5934,Consumer,South,Louisiana,Furniture,Chairs,498.12,4,0.3,-199.58
ORD-2022-02561,2024-09-06,2024-09-08,Same Day,CUS-2621,Corporate,Central,Indiana,Furniture,Bookcases,295.32,2,0.0,14.63
ORD-2021-01296,2024-09-06,2024-09-12,Standard Class,CUS-5658,Corporate,West,Arizona,Furniture,Storage,399.0,5,0.0,61.75
ORD-2023-03412,2024-09-06,2024-09-10,Standard Class,CUS-8699,Corporate,East,Pennsylvania,Technology,Printers,726.26,7,0.4,-107.91
ORD-2024-04449,2024-09-06,2024-09-08,Same Day,CUS-9995,Corporate,West,Arizona,Furniture,Bookcases,416.69,7,0.0,33.67
ORD-2023-02944,2024-09-06,2024-09-11,Standard Class,CUS-7598,Corporate,East,Virginia,Office Supplies,Envelopes,61.29,7,0.0,10.02
ORD-2022-01543,2024-09-07,2024-09-09,First Class,CUS-3297,Consumer,West,California,Technology,Accessories,350.41,2,0.1,62.48
ORD-2024-04806,2024-09-08,2024-09-12,Second Class,CUS-6590,Corporate,East,New Jersey,Furniture,Bookcases,221.76,2,0.0,11.57
ORD-2022-01810,2024-09-08,2024-09-13,Second Class,CUS-8759,Corporate,West,Colorado,Office Supplies,Paper,255.92,2,0.2,-1.06
ORD-2022-01302,2024-09-08,2024-09-11,First Class,CUS-6038,Corporate,Central,Missouri,Furniture,Bookcases,471.06,5,0.0,41.78
ORD-2022-02045,2024-09-09,2024-09-13,Second Class,CUS-5799,Consumer,West,Nevada,Furniture,Furnishings,311.9,3,0.0,25.12
ORD-2021-00402,2024-09-09,2024-09-14,Second Class,CUS-7366,Consumer,South,Georgia,Technology,Phones,173.17,4,0.0,25.93
ORD-2023-03581,2024-09-09,2024-09-14,Standard Class,CUS-8133,Corporate,South,Florida,Technology,Printers,467.35,9,0.2,-0.55
ORD-2022-01382,2024-09-10,2024-09-14,Second Class,CUS-6905,Consumer,East,North Carolina,Furniture,Bookcases,51.48,9,0.2,-13.85
ORD-2022-01565,2024-09-10,2024-09-17,Standard Class,CUS-7204,Corporate,East,Massachusetts,Technology,Printers,187.18,7,0.0,46.82
ORD-2023-03501,2024-09-11,2024-09-16,Standard Class,CUS-5767,Consumer,Central,Michigan,Office Supplies,Binders,97.53,7,0.0,15.9
ORD-2021-00343,2024-09-11,2024-09-17,Standard Class,CUS-8829,Corporate,Central,Missouri,Furniture,Chairs,230.38,3,0.2,-64.5
ORD-2024-04147,2024-09-11,2024-09-17,Standard Class,CUS-5944,Consumer,Central,Illinois,Furniture,Furnishings,301.27,2,0.3,-112.09
ORD-2021-01134,2024-09-11,2024-09-13,Standard Class,CUS-9185,Consumer,South,South Carolina,Office Supplies,Paper,72.31,6,0.3,-15.73
ORD-2024-04225,2024-09-11,2024-09-13,Standard Class,CUS-1974,Corporate,South,Tennessee,Furniture,Storage,47.67,2,0.2,-14.97
ORD-2024-03984,2024-09-12,2024-09-18,Second Class,CUS-1444,Consumer,East,Massachusetts,Furniture,Bookcases,130.6,2,0.2,-35.52
ORD-2024-04683,2024-09-12,2024-09-17,Standard Class,CUS-7136,Consumer,Central,Ohio,Office Supplies,Supplies,77.44,5,0.0,10.77
ORD-2024-04932,2024-09-12,2024-09-17,Standard Class,CUS-8879,Consumer,South,Louisiana,Technology,Monitors,466.16,1,0.0,87.51
ORD-2021-01010,2024-09-12,2024-09-15,Second Class,CUS-6142,Consumer,Central,Texas,Office Supplies,Binders,96.3,9,0.0,18.36
ORD-2023-03102,2024-09-12,2024-09-17,Standard Class,CUS-1188,Home Office,South,Tennessee,Furniture,Furnishings,784.52,8,0.2,-258.52
ORD-2023-03080,2024-09-13,2024-09-19,Standard Class,CUS-5533,Home Office,West,Washington,Technology,Printers,295.78,4,0.3,-23.57
ORD-2023-03762,2024-09-14,2024-09-21,Second Class,CUS-7551,Corporate,West,Washington,Furniture,Tables,314.85,6,0.1,-36.41
ORD-2022-01487,2024-09-14,2024-09-18,Standard Class,CUS-5051,Consumer,East,Massachusetts,Furniture,Furnishings,580.07,3,0.1,-21.89
ORD-2024-05188,2024-09-14,2024-09-19,Standard Class,CUS-9570,Home Office,South,South Carolina,Furniture,Furnishings,417.77,5,0.0,18.08
ORD-2021-00030,2024-09-14,2024-09-19,Standard Class,CUS-3641,Corporate,Central,Michigan,Office Supplies,Fasteners,17.85,1,0.2,-1.66
ORD-2023-03366,2024-09-14,2024-09-17,Same Day,CUS-4884,Corporate,Central,Texas,Technology,Accessories,170.21,4,0.3,-19.84
ORD-2023-03764,2024-09-15,2024-09-17,Second Class,CUS-9380,Consumer,West,Oregon,Technology,Monitors,836.4,3,0.0,273.66
ORD-2022-01301,2024-09-15,2024-09-20,Standard Class,CUS-5740,Consumer,Central,Missouri,Furniture,Furnishings,111.22,1,0.0,7.61
ORD-2022-02071,2024-09-15,2024-09-17,Standard Class,CUS-7304,Consumer,East,New York,Office Supplies,Labels,135.78,3,0.2,-5.6
ORD-2023-03230,2024-09-15,2024-09-17,Standard Class,CUS-9972,Home Office,East,New Jersey,Furniture,Tables,655.66,2,0.0,66.86
ORD-2024-04555,2024-09-15,2024-09-22,Same Day,CUS-1420,Home Office,Central,Illinois,Furniture,Furnishings,506.95,2,0.4,-318.37
ORD-2022-01305,2024-09-16,2024-09-22,First Class,CUS-6883,Consumer,South,Florida,Office Supplies,Binders,152.96,5,0.0,24.12
ORD-2022-01578,2024-09-16,2024-09-18,Standard Class,CUS-9931,Home Office,South,South Carolina,Furniture,Tables,341.78,2,0.3,-155.36
ORD-2023-03415,2024-09-16,2024-09-22,Standard Class,CUS-6798,Consumer,West,Arizona,Technology,Accessories,838.5,4,0.0,252.16
ORD-2024-03977,2024-09-16,2024-09-20,First Class,CUS-5581,Corporate,West,California,Furniture,Bookcases,155.01,9,0.0,16.95
ORD-2021-01089,2024-09-16,2024-09-19,First Class,CUS-4890,Corporate,East,Massachusetts,Technology,Phones,267.6,9,0.2,-16.74
ORD-2021-00925,2024-09-16,2024-09-18,Standard Class,CUS-2201,Consumer,West,Nevada,Office Supplies,Envelopes,60.87,8,0.4,-17.73
ORD-2024-04498,2024-09-16,2024-09-22,Standard Class,CUS-8044,Consumer,South,Tennessee,Technology,Printers,579.36,1,0.2,-3.31
ORD-2021-00821,2024-09-16,2024-09-18,Standard Class,CUS-5674,Corporate,Central,Texas,Furniture,Storage,108.32,5,0.0,6.02
ORD-2024-04678,2024-09-16,2024-09-21,Standard Class,CUS-1495,Consumer,West,Washington,Office Supplies,Envelopes,122.29,5,0.4,-42.54
ORD-2024-04580,2024-09-16,2024-09-18,Same Day,CUS-9509,Consumer,Central,Illinois,Office Supplies,Supplies,133.79,1,0.0,20.89
ORD-2021-00186,2024-09-17,2024-09-19,Second Class,CUS-6752,Home Office,East,New Jersey,Office Supplies,Art,282.73,7,0.0,57.44
ORD-2021-00960,2024-09-17,2024-09-22,Standard Class,CUS-4540,Corporate,East,North Carolina,Furniture,Tables,104.73,8,0.3,-41.77
ORD-2024-04430,2024-09-17,2024-09-19,First Class,CUS-5372,Consumer,East,New Jersey,Furniture,Bookcases,253.7,5,0.4,-159.92
ORD-2024-04100,2024-09-17,2024-09-20,Standard Class,CUS-4014,Consumer,East,Virginia,Technology,Accessories,292.56,8,0.3,-30.39
ORD-2022-01511,2024-09-18,2024-09-25,First Class,CUS-6256,Corporate,West,Nevada,Furniture,Storage,128.98,7,0.4,-81.87
ORD-2023-03646,2024-09-18,2024-09-25,First Class,CUS-5725,Consumer,East,North Carolina,Office Supplies,Art,45.31,3,0.0,7.19
ORD-2021-01168,2024-09-19,2024-09-21,Standard Class,CUS-4677,Consumer,South,Alabama,Office Supplies,Labels,120.25,5,0.0,16.31
ORD-2022-02395,2024-09-19,2024-09-23,Standard Class,CUS-7085,Consumer,South,Florida,Office Supplies,Art,60.63,4,0.3,-12.09
ORD-2023-03644,2024-09-19,2024-09-26,Second Class,CUS-4152,Corporate,West,Arizona,Technology,Monitors,329.87,7,0.0,105.16
ORD-2023-02782,2024-09-19,2024-09-22,Standard Class,CUS-4242,Consumer,Central,Indiana,Furniture,Furnishings,231.88,5,0.0,12.78
ORD-2021-00239,2024-09-19,2024-09-23,Standard Class,CUS-6711,Corporate,West,Washington,Office Supplies,Labels,64.55,7,0.2,-3.58
ORD-2021-00992,2024-09-20,2024-09-26,Second Class,CUS-5757,Consumer,South,Georgia,Furniture,Tables,288.01,1,0.1,-31.28
ORD-2021-00979,2024-09-20,2024-09-24,Standard Class,CUS-9755,Consumer,West,Colorado,Technology,Copiers,147.04,9,0.0,40.18
ORD-2021-01222,2024-09-20,2024-09-22,First Class,CUS-8767,Corporate,South,Louisiana,Office Supplies,Binders,38.47,8,0.0,5.98
ORD-2021-00760,2024-09-21,2024-09-28,Standard Class,CUS-6488,Consumer,Central,Ohio,Technology,Laptops,226.91,4,0.3,-29.5
ORD-2024-04399,2024-09-21,2024-09-24,Standard Class,CUS-9710,Consumer,Central,Indiana,Office Supplies,Labels,87.12,3,0.2,-9.73
ORD-2021-00033,2024-09-21,2024-09-25,Standard Class,CUS-4997,Home Office,East,New Jersey,Office Supplies,Labels,101.11,8,0.0,14.33
ORD-2023-03870,2024-09-22,2024-09-25,Second Class,CUS-7024,Consumer,East,New Jersey,Furniture,Bookcases,291.39,3,0.2,-72.09
ORD-2021-00437,2024-09-22,2024-09-24,Standard Class,CUS-4599,Consumer,East,New York,Furniture,Furnishings,430.15,4,0.0,29.34
ORD-2023-03263,2024-09-22,2024-09-26,Standard Class,CUS-3204,Home Office,East,Virginia,Technology,Phones,428.96,7,0.0,115.85
ORD-2024-05054,2024-09-22,2024-09-25,Standard Class,CUS-2466,Consumer,South,Tennessee,Office Supplies,Paper,141.08,1,0.1,-0.67
ORD-2024-04605,2024-09-22,2024-09-29,Standard Class,CUS-9529,Corporate,East,Pennsylvania,Office Supplies,Fasteners,71.64,2,0.3,-9.96
ORD-2022-01783,2024-09-23,2024-09-30,First Class,CUS-4512,Corporate,West,California,Office Supplies,Supplies,49.86,9,0.0,7.54
ORD-2021-00648,2024-09-23,2024-09-30,Second Class,CUS-9625,Consumer,Central,Texas,Technology,Laptops,1218.54,2,0.0,253.06
ORD-2021-00809,2024-09-23,2024-09-27,Standard Class,CUS-7273,Consumer,South,Alabama,Technology,Phones,171.15,7,0.3,-26.11
ORD-2024-04136,2024-09-23,2024-09-29,Second Class,CUS-4078,Corporate,East,New Jersey,Office Supplies,Envelopes,92.69,8,0.2,-2.33
ORD-2024-04352,2024-09-23,2024-09-29,Standard Class,CUS-6718,Consumer,Central,Texas,Office Supplies,Supplies,115.8,8,0.1,5.47
ORD-2024-04431,2024-09-23,2024-09-28,Standard Class,CUS-9276,Consumer,South,South Carolina,Office Supplies,Envelopes,53.88,6,0.0,9.43
ORD-2022-02019,2024-09-24,2024-09-27,Standard Class,CUS-9622,Consumer,East,North Carolina,Office Supplies,Labels,66.51,4,0.4,-17.61
ORD-2022-02220,2024-09-24,2024-09-27,Second Class,CUS-6823,Corporate,East,North Carolina,Technology,Copiers,227.04,6,0.3,-5.97
ORD-2023-03603,2024-09-24,2024-09-27,Second Class,CUS-6003,Corporate,West,Colorado,Technology,Printers,103.36,2,0.0,29.38
ORD-2022-01659,2024-09-24,2024-10-01,Same Day,CUS-3546,Corporate,West,Washington,Office Supplies,Paper,166.27,1,0.1,17.62
ORD-2021-01264,2024-09-24,2024-09-28,Second Class,CUS-3514,Home Office,Central,Indiana,Technology,Laptops,375.94,7,0.2,-4.22
ORD-2021-00430,2024-09-24,2024-09-28,Standard Class,CUS-5274,Home Office,South,Georgia,Technology,Laptops,764.45,9,0.0,164.49
ORD-2023-03116,2024-09-25,2024-10-02,Standard Class,CUS-3878,Consumer,West,Washington,Furniture,Bookcases,720.1,8,0.1,-40.94
ORD-2022-02214,2024-09-25,2024-09-27,Standard Class,CUS-8194,Home Office,South,Tennessee,Office Supplies,Envelopes,71.01,1,0.0,12.36
ORD-2024-04369,2024-09-25,2024-09-29,Standard Class,CUS-1292,Consumer,East,New York,Furniture,Storage,43.99,5,0.2,-11.78
ORD-2022-01549,2024-09-26,2024-10-03,Second Class,CUS-8445,Consumer,West,Colorado,Technology,Copiers,979.3,7,0.0,365.14
ORD-2023-02993,2024-09-26,2024-10-01,Standard Class,CUS-8483,Consumer,East,New Jersey,Office Supplies,Supplies,171.0,7,0.4,-37.98
ORD-2024-04963,2024-09-27,2024-09-29,Standard Class,CUS-2257,Home Office,West,Arizona,Office Supplies,Binders,309.74,7,0.0,57.64
ORD-2024-04547,2024-09-27,2024-10-03,Same Day,CUS-1534,Consumer,West,Oregon,Technology,Printers,191.39,3,0.2,15.91
ORD-2021-00426,2024-09-27,2024-10-02,Standard Class,CUS-9964,Corporate,West,Nevada,Office Supplies,Labels,79.61,5,0.0,14.29
ORD-2024-04313,2024-09-28,2024-10-04,Second Class,CUS-5532,Corporate,South,Louisiana,Technology,Laptops,742.32,7,0.0,167.56
ORD-2021-00714,2024-09-28,2024-10-05,Standard Class,CUS-6512,Consumer,South,Alabama,Furniture,Tables,1261.98,9,0.0,193.01
ORD-2021-00790,2024-09-28,2024-10-04,Standard Class,CUS-2636,Home Office,West,Washington,Furniture,Furnishings,488.15,2,0.2,-112.57
ORD-2022-02068,2024-09-28,2024-10-04,Second Class,CUS-9411,Consumer,West,Oregon,Technology,Printers,51.52,3,0.1,10.6
ORD-2023-03283,2024-10-01,2024-10-04,Standard Class,CUS-4706,Corporate,West,Colorado,Office Supplies,Fasteners,77.84,2,0.4,-19.82
ORD-2021-00486,2024-10-01,2024-10-07,Second Class,CUS-1421,Consumer,East,New York,Furniture,Chairs,287.26,1,0.0,31.91
ORD-2021-00876,2024-10-01,2024-10-05,First Class,CUS-6749,Home Office,East,New Jersey,Office Supplies,Art,25.01,7,0.0,4.23
ORD-2023-03845,2024-10-01,2024-10-07,Same Day,CUS-2062,Corporate,East,North Carolina,Technology,Accessories,264.37,2,0.2,4.85
ORD-2022-01799,2024-10-01,2024-10-07,Second Class,CUS-6607,Consumer,Central,Texas,Furniture,Bookcases,197.56,2,0.3,-96.24
ORD-2021-01299,2024-10-01,2024-10-08,Standard Class,CUS-6137,Consumer,East,Massachusetts,Office Supplies,Envelopes,26.5,1,0.0,3.54
ORD-2021-00378,2024-10-02,2024-10-06,Standard Class,CUS-8905,Consumer,East,Pennsylvania,Furniture,Furnishings,648.91,8,0.0,32.65
ORD-2021-00803,2024-10-02,2024-10-09,Standard Class,CUS-9131,Corporate,Central,Texas,Office Supplies,Envelopes,52.9,5,0.2,-4.11
ORD-2023-02779,2024-10-02,2024-10-08,Standard Class,CUS-8730,Home Office,West,Nevada,Technology,Phones,274.89,9,0.0,80.8
ORD-2021-00618,2024-10-02,2024-10-05,Standard Class,CUS-8829,Corporate,West,California,Furniture,Bookcases,283.1,6,0.2,-54.26
ORD-2024-04133,2024-10-02,2024-10-04,First Class,CUS-4283,Home Office,East,Pennsylvania,Furniture,Storage,492.58,8,0.0,48.51
ORD-2022-01340,2024-10-03,2024-10-10,Standard Class,CUS-3335,Home Office,West,Nevada,Furniture,Bookcases,286.06,5,0.2,-80.19
ORD-2024-04611,2024-10-03,2024-10-06,First Class,CUS-2339,Corporate,East,Massachusetts,Office Supplies,Labels,258.78,3,0.1,10.24
ORD-2022-02487,2024-10-03,2024-10-06,Standard Class,CUS-5100,Home Office,South,Louisiana,Office Supplies,Binders,120.09,9,0.0,8.99
ORD-2022-01481,2024-10-03,2024-10-09,First Class,CUS-6355,Consumer,West,Arizona,Office Supplies,Envelopes,49.26,1,0.0,9.17
ORD-2024-05004,2024-10-03,2024-10-09,Standard Class,CUS-4153,Consumer,West,Colorado,Furniture,Bookcases,557.16,7,0.0,66.37
ORD-2021-01026,2024-10-03,2024-10-07,Standard Class,CUS-4378,Consumer,South,South Carolina,Office Supplies,Art,80.43,5,0.2,-6.84
ORD-2024-04924,2024-10-04,2024-10-10,Second Class,CUS-6965,Consumer,East,North Carolina,Technology,Printers,380.43,6,0.0,101.49
ORD-2021-00564,2024-10-04,2024-10-11,Second Class,CUS-5643,Consumer,Central,Ohio,Furniture,Bookcases,387.05,6,0.2,-92.2
ORD-2021-01192,2024-10-04,2024-10-11,Second Class,CUS-1148,Consumer,South,Alabama,Technology,Copiers,225.29,1,0.0,45.3
ORD-2021-00975,2024-10-04,2024-10-09,Standard Class,CUS-8105,Consumer,Central,Illinois,Technology,Phones,557.27,7,0.2,-31.13
ORD-2024-04209,2024-10-04,2024-10-08,Second Class,CUS-3497,Consumer,West,Nevada,Furniture,Bookcases,661.5,7,0.0,85.89
ORD-2024-04153,2024-10-04,2024-10-07,Second Class,CUS-4003,Home Office,East,New Jersey,Office Supplies,Envelopes,109.85,6,0.0,15.07
ORD-2021-00224,2024-10-05,2024-10-08,Standard Class,CUS-9070,Consumer,East,North Carolina,Technology,Copiers,179.37,9,0.3,-18.72
ORD-2021-01281,2024-10-05,2024-10-11,Standard Class,CUS-4771,Consumer,East,New Jersey,Furniture,Chairs,42.2,6,0.4,-28.3
ORD-2022-02129,2024-10-06,2024-10-12,Standard Class,CUS-4326,Consumer,West,Oregon,Furniture,Bookcases,54.3,6,0.0,8.86
ORD-2022-02012,2024-10-06,2024-10-09,Second Class,CUS-6636,Consumer,West,Oregon,Furniture,Bookcases,241.24,3,0.0,36.73
ORD-2023-03208,2024-10-06,2024-10-13,Standard Class,CUS-9635,Home Office,West,California,Furniture,Storage,413.58,4,0.0,47.33
ORD-2021-01274,2024-10-06,2024-10-12,Second Class,CUS-8048,Corporate,West,Colorado,Office Supplies,Binders,128.76,7,0.0,19.47
ORD-2024-04723,2024-10-06,2024-10-10,Standard Class,CUS-1109,Consumer,Central,Illinois,Technology,Accessories,470.89,2,0.4,-92.97
ORD-2021-00918,2024-10-07,2024-10-12,Standard Class,CUS-8794,Consumer,East,Massachusetts,Furniture,Chairs,186.96,6,0.2,-43.09
ORD-2024-04414,2024-10-07,2024-10-13,Standard Class,CUS-9204,Consumer,West,Arizona,Furniture,Tables,125.89,6,0.2,-36.07
ORD-2021-00944,2024-10-07,2024-10-14,Standard Class,CUS-1465,Home Office,East,Massachusetts,Furniture,Furnishings,124.53,3,0.0,6.86
ORD-2024-05095,2024-10-07,2024-10-12,Same Day,CUS-8789,Corporate,East,Virginia,Furniture,Tables,377.31,6,0.4,-252.59
ORD-2023-02718,2024-10-07,2024-10-14,Standard Class,CUS-8725,Consumer,West,Nevada,Furniture,Tables,296.86,9,0.1,-18.39
ORD-2022-01739,2024-10-08,2024-10-13,Same Day,CUS-8028,Consumer,Central,Texas,Technology,Copiers,267.44,9,0.1,29.76
ORD-2022-01530,2024-10-08,2024-10-12,Second Class,CUS-3374,Home Office,East,Pennsylvania,Furniture,Tables,73.34,2,0.0,4.75
ORD-2023-03803,2024-10-08,2024-10-10,Standard Class,CUS-8804,Corporate,West,Washington,Office Supplies,Art,40.2,3,0.2,-1.69
ORD-2021-00640,2024-10-08,2024-10-13,Standard Class,CUS-3960,Corporate,Central,Michigan,Office Supplies,Paper,30.78,5,0.2,-4.1
ORD-2024-05092,2024-10-09,2024-10-15,First Class,CUS-2051,Consumer,East,New York,Technology,Accessories,575.64,7,0.4,-125.13
ORD-2022-02370,2024-10-09,2024-10-14,Standard Class,CUS-1799,Corporate,East,Pennsylvania,Furniture,Bookcases,197.9,9,0.1,-27.41
ORD-2024-04981,2024-10-09,2024-10-11,Standard Class,CUS-6460,Consumer,West,California,Office Supplies,Labels,26.88,9,0.3,-4.4
ORD-2023-03333,2024-10-10,2024-10-17,Standard Class,CUS-4342,Corporate,West,Nevada,Office Supplies,Paper,47.32,1,0.0,10.01
ORD-2022-02592,2024-10-10,2024-10-12,Second Class,CUS-9191,Consumer,Central,Michigan,Furniture,Bookcases,239.65,8,0.0,18.45
ORD-2021-00397,2024-10-10,2024-10-17,First Class,CUS-5455,Consumer,East,Massachusetts,Technology,Phones,630.16,9,0.2,42.84
ORD-2023-03592,2024-10-10,2024-10-17,Standard Class,CUS-7488,Consumer,South,South Carolina,Office Supplies,Fasteners,46.06,4,0.0,6.23
ORD-2023-03086,2024-10-10,2024-10-12,Second Class,CUS-1383,Consumer,West,Arizona,Furniture,Furnishings,434.36,4,0.2,-125.24
ORD-2021-00559,2024-10-10,2024-10-16,Standard Class,CUS-1905,Home Office,East,North Carolina,Technology,Monitors,493.13,3,0.0,140.37
ORD-2023-03893,2024-10-10,2024-10-13,Standard Class,CUS-4891,Consumer,East,New Jersey,Technology,Phones,204.03,3,0.1,30.43
ORD-2023-03192,2024-10-11,2024-10-16,First Class,CUS-2190,Corporate,East,Virginia,Furniture,Furnishings,100.64,5,0.0,15.2
ORD-2022-01893,2024-10-11,2024-10-17,Standard Class,CUS-1183,Consumer,West,Arizona,Technology,Printers,598.58,5,0.0,190.45
ORD-2024-05060,2024-10-11,2024-10-15,Standard Class,CUS-7940,Consumer,West,Arizona,Furniture,Chairs,212.18,7,0.2,-65.25
ORD-2024-04561,2024-10-11,2024-10-18,Standard Class,CUS-4413,Consumer,West,Nevada,Furniture,Storage,91.22,4,0.2,-19.96
ORD-2024-04842,2024-10-11,2024-10-14,Standard Class,CUS-2653,Consumer,West,Washington,Furniture,Bookcases,182.83,6,0.2,-43.08
ORD-2021-01218,2024-10-12,2024-10-18,Second Class,CUS-5032,Home Office,Central,Ohio,Office Supplies,Labels,32.78,6,0.1,1.12
ORD-2021-00689,2024-10-12,2024-10-17,First Class,CUS-5235,Consumer,East,Virginia,Office Supplies,Binders,438.0,1,0.0,93.34
ORD-2022-02117,2024-10-12,2024-10-18,Standard Class,CUS-2653,Corporate,West,Oregon,Furniture,Chairs,677.03,3,0.2,-123.04
ORD-2023-03426,2024-10-12,2024-10-17,Standard Class,CUS-2961,Consumer,West,Oregon,Technology,Printers,474.94,5,0.0,111.5
ORD-2024-05184,2024-10-12,2024-10-14,Standard Class,CUS-6370,Corporate,West,Colorado,Furniture,Furnishings,163.53,3,0.0,11.53
ORD-2023-03345,2024-10-12,2024-10-18,Second Class,CUS-3601,Home Office,Central,Ohio,Office Supplies,Envelopes,215.61,3,0.0,38.66
ORD-2024-04301,2024-10-13,2024-10-19,Standard Class,CUS-6017,Consumer,Central,Texas,Furniture,Chairs,395.54,5,0.4,-248.52
ORD-2024-04091,2024-10-13,2024-10-15,Second Class,CUS-9852,Home Office,Central,Missouri,Technology,Copiers,138.72,8,0.0,32.86
ORD-2024-04876,2024-10-13,2024-10-15,Same Day,CUS-6909,Home Office,West,Nevada,Technology,Accessories,589.53,4,0.1,101.64
ORD-2022-02343,2024-10-13,2024-10-15,Standard Class,CUS-1161,Consumer,East,New York,Technology,Laptops,365.34,2,0.2,24.28
ORD-2021-00386,2024-10-14,2024-10-16,Second Class,CUS-6273,Corporate,Central,Texas,Furniture,Chairs,287.41,7,0.3,-143.78
ORD-2023-03361,2024-10-14,2024-10-18,Standard Class,CUS-9927,Consumer,East,New York,Office Supplies,Supplies,156.99,6,0.0,31.18
ORD-2022-02545,2024-10-14,2024-10-19,First Class,CUS-9608,Consumer,East,North Carolina,Office Supplies,Supplies,173.11,6,0.0,34.22
ORD-2022-02556,2024-10-14,2024-10-17,Second Class,CUS-5914,Corporate,West,Oregon,Furniture,Storage,113.5,5,0.0,15.21
ORD-2023-03655,2024-10-14,2024-10-21,First Class,CUS-3441,Consumer,West,Washington,Technology,Phones,336.01,5,0.0,122.31
ORD-2022-02501,2024-10-14,2024-10-17,Same Day,CUS-6216,Corporate,Central,Illinois,Furniture,Furnishings,515.33,9,0.0,44.75
